 /features        TATA         INR          YP         DPE      3-mers    4-mers/1    4-mers/2    6-mers/1    6-mers/2          CG (A+C)/(G+T)    TATA-TSS    TATA-INR     INR-TSS     REdens1     REdens2
 -20.58176  -2.95969  -6.70949   4.21921   0.45072   0.46905   0.13365   0.02949   0.00870   0.22443   0.32429   0.04000   0.03981   0.04000   3.66682   1.72484        -1
 -18.28259  -3.81737   1.24312   3.55086   0.67226   0.73483   0.21831   0.03013   0.01542   0.22443   0.32429   0.04000   0.03981   0.04000   2.19039   1.98674        -1
   5.38864  -0.16437  -4.78923   2.61595   0.65461   0.74113   0.22012   0.05360   0.01374   0.22443   0.32429   0.06084   0.03981   0.04000   5.92493   6.17405        -1
   0.38822   2.88642  -4.23115   2.45311   0.77739   0.73668   0.28636   0.05421   0.02198   0.22443   0.32429   0.04000   0.03981   0.12783   7.37840   7.80891        -1
  -0.82432  -1.79596   5.78203   3.55086   0.67657   0.90893   0.32151   0.05370   0.02091   0.16217   0.32429   0.04000   0.03981   0.04000   7.70353   4.08028        -1
  -1.61528   3.49012   6.65869   2.90769   0.75731   0.65841   0.24301   0.04625   0.01879   0.22443   0.32429   0.04000   0.03981   0.12783   3.10064   1.89178        -1
  -7.36399   1.21617   4.53403   2.88644   0.56668   0.75353   0.16070   0.05427   0.01039   0.16217   0.31256   0.04000   0.03981   0.04000   4.36561   0.87284        -1
   2.70739   3.32569   3.84722   2.77702   0.65314   0.72065   0.19193   0.04761   0.01223   0.16217   0.32429   0.28007   0.03535   0.12783   1.41913   3.29126        -1
 -19.38813   1.87297   4.55732   2.61595   0.60916   0.58232   0.27064   0.03338   0.01718   0.22443   0.32429   0.04000   0.03981   0.04000   4.72366   0.98721        -1
  -9.64854   5.18712  -2.52023  -6.41350   0.50938   0.72809   0.15415   0.03714   0.01035   0.16217   0.31256   0.04000   0.03981   0.12726   2.12195   0.89534        -1
 -18.40101   2.68144  -4.55901   3.04751   0.54910   0.70425   0.17957   0.05593   0.00992   0.16217   0.32429   0.04000   0.03981   0.04000   5.63367   1.12266        -1
   6.97051   2.99622  -6.29200   2.07828   0.74728   0.80483   0.19302   0.05381   0.01212   0.17898   0.23419   0.28007   0.03535   0.12783  11.36798   4.45395        -1
 -21.99101  -0.58240   4.23975   3.87693   0.61045   0.97709   0.28477   0.04275   0.01892   0.21141   0.32429   0.04000   0.03981   0.04000   1.52167   0.70424        -1
 -10.91877   3.69387   7.57917   4.38028   0.51087   0.71462   0.12899   0.03718   0.00691   0.22443   0.31256   0.04000   0.03981   0.08823   1.14587   0.37083        -1
  -4.74087   3.47352 -10.96208   3.38979   0.76808   0.60338   0.20926   0.04121   0.01237   0.22443   0.32429   0.04000   0.03981   0.12726   2.98484   3.22567        -1
  -2.09413 -11.10228  -8.88412   3.01711   0.54545   0.62316   0.17304   0.03674   0.01116   0.22443   0.32429   0.04000   0.03981   0.04000   0.70258   0.28937        -1
 -12.33666  -0.46191   3.74485   3.82135   0.47215   0.63336   0.13788   0.03297   0.00814   0.21141   0.31256   0.04000   0.03981   0.04000   3.14539   0.37911        -1
 -21.96965  -3.89224   2.97401   1.67926   0.44834   0.52925   0.14150   0.03557   0.00796   0.22443   0.32429   0.04000   0.03981   0.04000   1.94009   0.81127        -1
  -7.22577  -3.54217  -6.27275   3.44537   0.43425   1.33780   0.12131   0.06559   0.00722   0.16217   0.31256   0.04000   0.03981   0.04000   2.91617   1.65948        -1
 -10.17448  -2.95526  -1.82219   3.71586   0.50971   0.72958   0.22250   0.02470   0.01628   0.22443   0.31256   0.04000   0.03981   0.04000   2.47289   0.44116        -1
 -10.28868  -2.04229  -3.19352   3.55086   0.61988   0.61711   0.18215   0.03917   0.01062   0.22443   0.32429   0.04000   0.03981   0.04000   5.07672   2.72768        -1
   2.18302  -0.72502 -12.48190   2.61595   0.58130   0.74049   0.21398   0.05446   0.01284   0.22443   0.32429   0.02083   0.03981   0.04000   9.20530   5.52877        -1
  -8.07623   3.01282   6.45807   3.82135   0.70856   0.81115   0.22083   0.06080   0.01572   0.16217   0.31256   0.04000   0.03981   0.08823   6.79138   2.80251        -1
  -0.63799  -1.16681 -17.05890   3.66028   0.58242   0.84239   0.19105   0.03793   0.01129   0.22443   0.31256   0.04000   0.03981   0.04000   4.59792   5.04239        -1
 -11.72805   1.70179   7.09484   3.82135   0.57819   0.58898   0.19803   0.02730   0.00959   0.16217   0.31256   0.04000   0.03981   0.04000   2.50793   0.20104        -1
 -11.04512  -3.16963   1.27097   3.38979   0.46595   0.66397   0.17721   0.05100   0.01064   0.22443   0.32429   0.04000   0.03981   0.04000   4.04381   1.45134        -1
 -20.56546  -1.90257  -6.34193   3.60644   0.50029   0.89277   0.13166   0.03789   0.00669   0.22443   0.23419   0.04000   0.03981   0.04000   3.60265   1.17949        -1
  -7.13131   1.27673  -4.73847   4.38028   0.75030   0.58207   0.17945   0.03313   0.01077   0.22443   0.32429   0.04000   0.03981   0.04000   2.95856   6.30452        -1
 -11.14171   3.88301   4.83818   3.65520   0.67642   0.87274   0.22471   0.03730   0.01375   0.16217   0.32429   0.04000   0.03981   0.10945   3.23940   1.99077        -1
   2.88960   4.08809  -4.76680   4.65077   0.62872   0.58601   0.23065   0.03566   0.01228   0.22443   0.32429   0.08665   0.06702   0.24830   3.18731   3.34312        -1
  -4.10508 -10.18583   2.89123   4.48970   0.61182   0.66797   0.16965   0.04446   0.01065   0.16217   0.32429   0.04000   0.03981   0.04000   3.37793   5.10869        -1
 -11.67757   4.01294   1.19054   3.66028   0.49326   0.57552   0.15706   0.03773   0.00924   0.16217   0.31256   0.04000   0.03981   0.08823   3.60573   0.37012        -1
 -41.64799  -5.52159   4.59775   3.44537   0.41222   0.53460   0.14150   0.02764   0.00888   0.22443   0.32429   0.04000   0.03981   0.04000   4.30618   1.85082        -1
 -17.82360   3.44046   2.84972   2.77702   0.76256   0.63212   0.19752   0.02786   0.01117   0.21141   0.32429   0.04000   0.03981   0.12783   5.12455   2.00213        -1
 -13.67576   2.32666   0.91111   3.65520   0.69433   0.68622   0.15028   0.04277   0.00860   0.22443   0.32429   0.04000   0.03981   0.04000   5.78570   5.11603        -1
  -6.15746   3.49628   3.07287   4.21921   0.76107   0.82541   0.23168   0.05739   0.01440   0.16217   0.32429   0.04000   0.03981   0.10945   8.26971   7.82856        -1
 -11.53312   3.98388   3.90234   2.90769   0.62843   0.56633   0.21045   0.02724   0.01099   0.22443   0.32429   0.04000   0.03981   0.11256   2.71963   0.85437        -1
   5.38864  -1.49599   0.88401   3.60644   0.67169   0.73761   0.25160   0.04997   0.01444   0.22443   0.32429   0.06084   0.03981   0.04000   3.97064   5.61354        -1
 -20.51205  -0.20650   2.65911   3.71586   0.49137   0.71139   0.12743   0.03228   0.00605   0.22443   0.32429   0.04000   0.03981   0.04000   1.34052   0.37438        -1
  -6.78913   0.95498   2.75495   3.82135   0.69669   0.95724   0.21870   0.05687   0.01096   0.22443   0.32429   0.04000   0.03981   0.04000   6.74757   5.91096        -1
 -21.20934   0.31351   3.27228   4.38028   0.46987   0.54369   0.16994   0.03529   0.01237   0.22443   0.32429   0.04000   0.03981   0.04000   4.84229   3.09898        -1
 -23.49956   4.46997   6.98364   4.21921   0.57914   1.92759   0.18764   0.15838   0.01378   0.06960   0.10249   0.04000   0.03981   0.12726   3.08904   0.92020        -1
  -5.56039   0.28433   0.48078   4.48970   0.61984   0.69727   0.17497   0.06957   0.00937   0.22443   0.31256   0.04000   0.03981   0.04000   2.38764   0.90694        -1
 -14.97866   3.21110   5.36114  -6.88206   0.58874   0.85028   0.15360   0.03569   0.00962   0.16217   0.31256   0.04000   0.03981   0.12783   2.40398   0.30855        -1
  -9.91220   0.37157  -1.22763   2.61595   0.71214   0.60889   0.27760   0.03322   0.01857   0.22443   0.32429   0.04000   0.03981   0.04000   4.29292   0.33436        -1
 -11.67271   3.19408  -4.51104   3.92569   0.65633   0.67875   0.17823   0.03108   0.00998   0.21141   0.32429   0.04000   0.03981   0.12726   5.78356   1.30831        -1
   2.39084   0.07770   2.22058   3.09627   0.80084   0.75351   0.24659   0.05627   0.01489   0.22443   0.32429   0.17448   0.03981   0.04000   7.48070   4.82856        -1
   7.05274   0.63607  -4.03066   3.55086   0.67364   0.65017   0.23706   0.04456   0.01963   0.22443   0.32429   0.04000   0.03981   0.04000   4.44755   5.18636        -1
 -14.32935  -2.64990  -2.44566   3.87693   0.46176   0.69198   0.11742   0.03757   0.00565   0.21141   0.31256   0.04000   0.03981   0.04000   3.08406   1.00758        -1
 -10.46504  -6.98532  -1.76197   3.87693   0.51684   0.74496   0.17359   0.03569   0.00926   0.22443   0.32429   0.04000   0.03981   0.04000   1.35472   2.45442        -1
 -17.40397 -10.21168   2.61678   3.44537   0.45070   0.44990   0.14959   0.02677   0.01038   0.22443   0.32429   0.04000   0.03981   0.04000   2.96021   0.46223        -1
  -6.72685   0.18579  -5.84741   4.48970   0.57802   0.71779   0.15550   0.03780   0.00927   0.22443   0.32429   0.04000   0.03981   0.04000   2.94411   0.89628        -1
 -12.59910   4.48888   0.45555   3.38979   0.78178   0.91202   0.26517   0.04698   0.03246   0.21141   0.32429   0.04000   0.03981   0.12783   5.18588   0.83519        -1
   3.96488   2.68255   1.43168   3.66028   0.75362   0.85649   0.31780   0.05866   0.02701   0.21141   0.32429   0.08665   0.03981   0.04000   9.77125   8.34904        -1
   1.28351  -2.56230   6.77712   3.82135   0.66333   0.62361   0.21296   0.03238   0.01402   0.16217   0.32429   0.01776   0.03981   0.04000   0.87947   2.03126        -1
 -18.60804  -9.59412   1.45920   2.32243   0.66849   0.64399   0.16245   0.04146   0.01018   0.22443   0.32429   0.04000   0.03981   0.04000   2.96922   2.86218        -1
  -8.15182   1.69595   1.50295   3.44537   0.52204   0.49904   0.13523   0.02921   0.00699   0.22443   0.32429   0.04000   0.03981   0.04000   1.50343   0.53114        -1
  -8.15182   0.21286   5.06960   2.24327   0.52557   0.48653   0.13992   0.02737   0.00737   0.22443   0.32429   0.04000   0.03981   0.04000   3.06251   0.60218        -1
  -6.06862   2.35032   1.78105  -6.25243   0.49047   0.64259   0.13979   0.04652   0.00819   0.21141   0.31256   0.04000   0.03981   0.04000   4.41108   0.96282        -1
 -18.99201   2.81542  -7.10737   3.55086   0.59300   0.79634   0.17880   0.03504   0.01060   0.16217   0.32429   0.04000   0.03981   0.04000   2.09898   0.46768        -1
   3.76442   0.87518   3.61354   3.66028   0.72495   0.77542   0.16420   0.05024   0.01274   0.16217   0.32429   0.02249   0.03981   0.04000   5.45489   5.34667        -1
   2.93081   5.13048  -6.05840   4.65077   0.61911   0.62247   0.22444   0.04121   0.01794   0.22443   0.32429   0.01705   0.01923   0.24830   2.04049   5.58892        -1
  -1.69697   4.87065   5.32550   2.45311   0.72491   0.77759   0.26447   0.06046   0.01908   0.16217   0.32429   0.04000   0.03981   0.08823   2.26948   3.30334        -1
 -20.89604   0.89306   7.10139   2.88136   0.51862   0.62414   0.14132   0.05593   0.00864   0.16217   0.31256   0.04000   0.03981   0.04000   3.24840   0.84916        -1
  -7.66082  -0.22456  -5.06112   3.66028   0.87112   0.80126   0.33318   0.07077   0.03388   0.22443   0.32429   0.04000   0.03981   0.04000   6.27800   4.01610        -1
  -8.24799   0.05374  -1.26497   4.48970   0.71962   0.80397   0.19762   0.05719   0.01039   0.22443   0.31256   0.04000   0.03981   0.04000  10.24627   3.57163        -1
   3.03664   0.99985  -7.42382   2.88644   0.76581   0.82374   0.18416   0.06053   0.01007   0.22443   0.32429   0.23745   0.03981   0.04000   8.59649   5.86195        -1
 -10.88570  -2.43793   6.16202   4.21921   0.42536   0.71798   0.16596   0.05230   0.01179   0.16217   0.32429   0.04000   0.03981   0.04000   4.18565   1.56950        -1
 -23.46492  -7.56990  -6.90503   3.71586   0.40262   0.48634   0.12418   0.02410   0.00588   0.22443   0.32429   0.04000   0.03981   0.04000   2.37461   0.84182        -1
  -1.57916   1.58749  -7.52334   3.09627   0.62539   0.70392   0.19456   0.05545   0.01196   0.21141   0.32429   0.04000   0.03981   0.04000   4.46555   4.93133        -1
 -10.09947   5.63698  -8.75561   3.60644   0.63101   0.61003   0.21488   0.04049   0.01342   0.22443   0.32429   0.04000   0.03981   0.12783   5.48402   0.00000        -1
  -6.65092  -0.28162  -8.15850   3.82135   0.80681   0.71477   0.19571   0.05063   0.01166   0.22443   0.32429   0.04000   0.03981   0.04000   7.20530   2.35567        -1
 -10.99586   3.82017   6.49512   3.55086   0.76080   0.75427   0.21128   0.05405   0.01677   0.21141   0.32429   0.04000   0.03981   0.05854   3.25029   2.71845        -1
   4.43577   2.23550  -4.40009   3.55086   0.67805   0.83002   0.25475   0.05884   0.01446   0.16217   0.32429   0.01705   0.03981   0.04000   9.33483   6.77622        -1
  -9.44205  -1.90260  -6.94103   4.21921   0.59047   0.68983   0.18764   0.04700   0.01028   0.22443   0.31256   0.04000   0.03981   0.04000   7.82714   5.95951        -1
 -10.67797   3.98395   5.72420   1.30443   0.80457   0.65250   0.25285   0.05071   0.01834   0.16217   0.32429   0.04000   0.03981   0.24830   6.68861   1.67724        -1
  -7.17990   0.79610  -6.40902   4.65077   0.56368   0.99251   0.16709   0.04597   0.00968   0.16217   0.31256   0.04000   0.03981   0.04000   3.98177   2.82808        -1
  -1.19909  -7.43222   0.48791   3.82135   0.69571   0.79783   0.29097   0.05604   0.02144   0.21141   0.31256   0.04000   0.03981   0.04000   6.09946   4.88350        -1
 -19.88529  -0.21663   7.73273   3.55086   0.52101   0.43121   0.15441   0.02451   0.01076   0.22443   0.32429   0.04000   0.03981   0.04000   3.50367   1.84253        -1
   0.49255  -0.26851  -9.64939   3.66028   0.55861   0.66616   0.14559   0.04162   0.00908   0.22443   0.32429   0.28007   0.03981   0.04000   3.52190   4.96543        -1
 -15.06748  -0.10592  -3.98722   1.97278   0.45764   0.49350   0.14654   0.02895   0.00841   0.22443   0.32429   0.04000   0.03981   0.04000   2.53635   0.63865        -1
  -8.62565  -6.98532  -0.43004   3.87693   0.60971   0.71439   0.14756   0.04956   0.00739   0.22443   0.32429   0.04000   0.03981   0.04000   7.37012   0.62231        -1
  -1.81220   3.27775   4.55789   2.34876   0.61460   0.75482   0.25709   0.05857   0.01656   0.21141   0.32429   0.04000   0.03981   0.12783   5.67937   3.34786        -1
   6.93783   3.87350 -26.17474   3.92569   0.78986   0.68737   0.23360   0.05420   0.01585   0.22443   0.31256   0.04072   0.01923   0.11256   9.76580   7.02676        -1
  -8.07712   0.93838  -2.70147   3.92569   0.72169   0.74504   0.24166   0.05011   0.01650   0.21141   0.31256   0.04000   0.03981   0.04000   5.09330   1.92328        -1
  -9.78881  -1.76507   1.51264   3.71586   0.50290   0.56705   0.23547   0.03386   0.01628   0.22443   0.32429   0.04000   0.03981   0.04000   1.58963   0.00000        -1
 -11.05711  -1.10959   8.87725   4.48970   0.60577   0.94338   0.22166   0.05317   0.01516   0.22443   0.32429   0.04000   0.03981   0.04000   4.23988   1.18778        -1
  -7.48781  -0.90290  -0.22165   3.71586   0.73867   0.67451   0.27466   0.04873   0.01967   0.22443   0.32429   0.04000   0.03981   0.04000   4.08454   2.18660        -1
 -24.12669  -0.19181  -2.10559   4.38028   0.49486   0.46398   0.17998   0.02104   0.01113   0.22443   0.32429   0.04000   0.03981   0.04000   1.01255   0.89794        -1
 -18.20403   0.06295   9.27428   4.65077   0.54518   1.31350   0.15417   0.04224   0.00816   0.17898   0.10249   0.04000   0.03981   0.04000   5.70021   2.20625        -1
 -10.08223   2.60322  -4.24421   3.82135   0.57980   0.71457   0.17934   0.03563   0.01029   0.16217   0.23419   0.04000   0.03981   0.04000   3.95595   0.50012        -1
  -9.34280  -0.51994   2.96918   3.92569   0.74909   0.60248   0.32313   0.03747   0.03347   0.22443   0.32429   0.04000   0.03981   0.04000   3.50130   2.55482        -1
 -13.70454   6.93794   9.29268  -6.25243   0.64206   1.90782   0.21567   0.09043   0.01693   0.06960   0.10249   0.04000   0.03981   0.12783   4.03007   1.07672        -1
  -8.36425   2.70149   6.23835   3.09627   0.65838   0.79873   0.26841   0.05135   0.02295   0.16217   0.32429   0.04000   0.03981   0.04000   4.67961   2.62349        -1
  -5.41564   1.74923   2.36217   3.65520   0.70858   0.71070   0.23882   0.04622   0.01622   0.22443   0.32429   0.04000   0.03981   0.04000   5.09046   0.50059        -1
  -9.14515   1.60720 -13.09935   4.38028   0.58521   0.61166   0.20777   0.03628   0.01111   0.22443   0.32429   0.04000   0.03981   0.04000   4.88657   6.26522        -1
  -4.10508   2.11162 -11.61516   3.38979   0.56103   0.68282   0.19218   0.04239   0.01216   0.22443   0.32429   0.04000   0.03981   0.04000   4.81790   4.30926        -1
 -13.08429   3.83999  -7.98226   3.71586   0.60439   0.65399   0.18718   0.04371   0.01038   0.22443   0.32429   0.04000   0.03981   0.10945   5.13758   0.57613        -1
   2.03629   3.87694  -8.19359   3.65520   0.71164   0.79061   0.25090   0.06151   0.01546   0.21141   0.31256   0.23745   0.04638   0.11256   6.64077   4.49751        -1
  -0.19351  -2.09817   0.57657   3.66028   0.70093   0.83425   0.19413   0.05301   0.01149   0.16217   0.32429   0.04000   0.03981   0.04000   6.56097   6.85413        -1
  -8.11703  -0.00275   7.61290   3.66028   0.69079   0.57037   0.30465   0.03401   0.02222   0.22443   0.32429   0.04000   0.03981   0.04000   0.35591   1.36585        -1
   2.47747   1.29651   4.39982   3.60644   0.56786   0.85365   0.30105   0.04327   0.01844   0.22443   0.32429   0.04000   0.03981   0.04000   2.70850   1.41606        -1
